date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:22	599/599	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/robots.txt		(from )
12:34:22	31975/31975	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:24%20GMT	http://ancientmessene.gr/	E:/My%20Vault/ancientmessene/ancientmessene.gr/index.html	(from )
12:34:23	2809/2809	---MCZ	200	added ('OK')	text/css	etag:W/%225af49317-af9%22	http://ancientmessene.gr/styles.css	E:/My%20Vault/ancientmessene/ancientmessene.gr/styles.css	(from http://ancientmessene.gr/)
12:34:23	31975/31975	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:25%20GMT	http://ancientmessene.gr/index.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/index-2.html	(from http://ancientmessene.gr/)
12:34:24	1033/1033	---M--	200	added ('OK')	image/png	etag:%225af49573-409%22	http://ancientmessene.gr/images/ancientmessene_03.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_03.png	(from http://ancientmessene.gr/)
12:34:24	1736/1736	---M--	200	added ('OK')	image/png	etag:%225af49574-6c8%22	http://ancientmessene.gr/images/ancientmessene_04.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_04.png	(from http://ancientmessene.gr/)
12:34:24	28824/28824	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:26%20GMT	http://ancientmessene.gr/index_en.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/index_en.html	(from http://ancientmessene.gr/)
12:34:25	2651/2651	---M--	200	added ('OK')	image/png	etag:%225af49574-a5b%22	http://ancientmessene.gr/images/ancientmessene_05.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_05.png	(from http://ancientmessene.gr/)
12:34:25	4768/4768	---M--	200	added ('OK')	image/png	etag:%225af49574-12a0%22	http://ancientmessene.gr/images/ancientmessene_06.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_06.png	(from http://ancientmessene.gr/)
12:34:25	22413/22413	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:27%20GMT	http://ancientmessene.gr/messenian_history.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/messenian_history.html	(from http://ancientmessene.gr/)
12:34:26	20597/20597	---M--	200	added ('OK')	image/png	etag:%225af49573-5075%22	http://ancientmessene.gr/images/ancientmessene_01.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_01.png	(from http://ancientmessene.gr/)
12:34:27	6895/6895	---M--	200	added ('OK')	image/png	etag:%225af49586-1aef%22	http://ancientmessene.gr/images/menu/menu1on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu1on.png	(from http://ancientmessene.gr/)
12:34:27	20666/20666	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:29%20GMT	http://ancientmessene.gr/history.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/history.html	(from http://ancientmessene.gr/)
12:34:28	7232/7232	---M--	200	added ('OK')	image/png	etag:%225af49586-1c40%22	http://ancientmessene.gr/images/menu/menu1.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu1.png	(from http://ancientmessene.gr/)
12:34:28	6493/6493	---M--	200	added ('OK')	image/png	etag:%225af49587-195d%22	http://ancientmessene.gr/images/menu/menu2on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu2on.png	(from http://ancientmessene.gr/)
12:34:29	19567/19567	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:31%20GMT	http://ancientmessene.gr/the-site.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/the-site.html	(from http://ancientmessene.gr/)
12:34:29	6727/6727	---M--	200	added ('OK')	image/png	etag:%225af49587-1a47%22	http://ancientmessene.gr/images/menu/menu2.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu2.png	(from http://ancientmessene.gr/)
12:34:30	5429/5429	---M--	200	added ('OK')	image/png	etag:%225af49587-1535%22	http://ancientmessene.gr/images/menu/menu3on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu3on.png	(from http://ancientmessene.gr/)
12:34:30	5630/5630	---M--	200	added ('OK')	image/png	etag:%225af49587-15fe%22	http://ancientmessene.gr/images/menu/menu3.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu3.png	(from http://ancientmessene.gr/)
12:34:31	5728/5728	---M--	200	added ('OK')	image/png	etag:%225af49587-1660%22	http://ancientmessene.gr/images/menu/menu4.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu4.png	(from http://ancientmessene.gr/)
12:34:31	28570/28570	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:33%20GMT	http://ancientmessene.gr/monuments_articles.php?id=12	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articles4ef9.html	(from http://ancientmessene.gr/)
12:34:31	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-56bde8dda8441%22	http://ancientmessene.gr/images/menu_arrow.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu_arrow.png	(from http://ancientmessene.gr/)
12:34:32	25489/25489	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:34%20GMT	http://ancientmessene.gr/monuments_articles.php?id=18	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articlese371.html	(from http://ancientmessene.gr/)
12:34:32	5553/5553	---M--	200	added ('OK')	image/png	etag:%225af49587-15b1%22	http://ancientmessene.gr/images/menu/menu4on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu4on.png	(from http://ancientmessene.gr/)
12:34:32	36675/36675	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:34%20GMT	http://ancientmessene.gr/monuments_articles.php?id=13	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articles6e03.html	(from http://ancientmessene.gr/)
12:34:32	30927/30927	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:34%20GMT	http://ancientmessene.gr/monuments_articles.php?id=19	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articlesa9bc.html	(from http://ancientmessene.gr/)
12:34:33	28006/28006	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:35%20GMT	http://ancientmessene.gr/monuments_articles.php?id=15	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articles7429.html	(from http://ancientmessene.gr/)
12:34:33	26686/26686	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:35%20GMT	http://ancientmessene.gr/monuments_articles.php?id=14	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articles87f1.html	(from http://ancientmessene.gr/)
12:34:33	24160/24160	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:35%20GMT	http://ancientmessene.gr/monuments_articles.php?id=22	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_articles2e5f.html	(from http://ancientmessene.gr/)
12:34:35	5796/5796	---M--	200	added ('OK')	image/png	etag:%225af49587-16a4%22	http://ancientmessene.gr/images/menu/menu5.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu5.png	(from http://ancientmessene.gr/)
12:34:35	5605/5605	---M--	200	added ('OK')	image/png	etag:%225af49587-15e5%22	http://ancientmessene.gr/images/menu/menu5on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu5on.png	(from http://ancientmessene.gr/)
12:34:35	27122/27122	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:37%20GMT	http://ancientmessene.gr/findings_articles.php?id=11	E:/My%20Vault/ancientmessene/ancientmessene.gr/findings_articles0055.html	(from http://ancientmessene.gr/)
12:34:35	35585/35585	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:37%20GMT	http://ancientmessene.gr/findings_articles.php?id=9	E:/My%20Vault/ancientmessene/ancientmessene.gr/findings_articles5255.html	(from http://ancientmessene.gr/)
12:34:36	24145/24145	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:37%20GMT	http://ancientmessene.gr/findings_articles.php?id=10	E:/My%20Vault/ancientmessene/ancientmessene.gr/findings_articlesf41b.html	(from http://ancientmessene.gr/)
12:34:36	24489/24489	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:38%20GMT	http://ancientmessene.gr/findings_articles.php?id=8	E:/My%20Vault/ancientmessene/ancientmessene.gr/findings_articlesc3c9.html	(from http://ancientmessene.gr/)
12:34:36	25568/25568	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:38%20GMT	http://ancientmessene.gr/findings_articles.php?id=12	E:/My%20Vault/ancientmessene/ancientmessene.gr/findings_articles4ef9.html	(from http://ancientmessene.gr/)
12:34:36	78601/78601	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js	E:/My%20Vault/ancientmessene/ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js	(from http://ancientmessene.gr/)
12:34:37	24668/24668	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:39%20GMT	http://ancientmessene.gr/museum_articles.php?id=10	E:/My%20Vault/ancientmessene/ancientmessene.gr/museum_articlesf41b.html	(from http://ancientmessene.gr/)
12:34:37	5652/5652	---M--	200	added ('OK')	image/png	etag:%225af49587-1614%22	http://ancientmessene.gr/images/menu/menu6.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu6.png	(from http://ancientmessene.gr/)
12:34:37	24498/24498	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:39%20GMT	http://ancientmessene.gr/museum_articles.php?id=7	E:/My%20Vault/ancientmessene/ancientmessene.gr/museum_articles8803.html	(from http://ancientmessene.gr/)
12:34:38	27667/27667	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:40%20GMT	http://ancientmessene.gr/museum_articles.php?id=8	E:/My%20Vault/ancientmessene/ancientmessene.gr/museum_articlesc3c9.html	(from http://ancientmessene.gr/)
12:34:38	23240/23240	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:40%20GMT	http://ancientmessene.gr/museum_articles.php?id=9	E:/My%20Vault/ancientmessene/ancientmessene.gr/museum_articles5255.html	(from http://ancientmessene.gr/)
12:34:38	46795/46795	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:40%20GMT	http://ancientmessene.gr/bibliography.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/bibliography.html	(from http://ancientmessene.gr/)
12:34:39	5484/5484	---M--	200	added ('OK')	image/png	etag:%225af49588-156c%22	http://ancientmessene.gr/images/menu/menu6on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu6on.png	(from http://ancientmessene.gr/)
12:34:39	26077/26077	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:41%20GMT	http://ancientmessene.gr/publications.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/publications.html	(from http://ancientmessene.gr/)
12:34:40	6779/6779	---M--	200	added ('OK')	image/png	etag:%225af49588-1a7b%22	http://ancientmessene.gr/images/menu/menu7on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu7on.png	(from http://ancientmessene.gr/)
12:34:40	7169/7169	---M--	200	added ('OK')	image/png	etag:%225af49588-1c01%22	http://ancientmessene.gr/images/menu/menu7.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu7.png	(from http://ancientmessene.gr/)
12:34:40	5345/5345	---M--	200	added ('OK')	image/png	etag:%225af49588-14e1%22	http://ancientmessene.gr/images/menu/menu8on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu8on.png	(from http://ancientmessene.gr/)
12:34:40	18244/18244	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:42%20GMT	http://ancientmessene.gr/news.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/news.html	(from http://ancientmessene.gr/)
12:34:40	5491/5491	---M--	200	added ('OK')	image/png	etag:%225af49588-1573%22	http://ancientmessene.gr/images/menu/menu8.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu8.png	(from http://ancientmessene.gr/)
12:34:41	80392/80392	---M--	200	added ('OK')	image/png	etag:%225af49577-13a08%22	http://ancientmessene.gr/images/bg_menu_buttons_.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/bg_menu_buttons_.png	(from http://ancientmessene.gr/)
12:34:41	5373/5373	---M--	200	added ('OK')	image/png	etag:%225af49588-14fd%22	http://ancientmessene.gr/images/menu/menu9on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu9on.png	(from http://ancientmessene.gr/)
12:34:41	20141/20141	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:43%20GMT	http://ancientmessene.gr/video.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/video.html	(from http://ancientmessene.gr/)
12:34:42	5540/5540	---M--	200	added ('OK')	image/png	etag:%225af49588-15a4%22	http://ancientmessene.gr/images/menu/menu9.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu9.png	(from http://ancientmessene.gr/)
12:34:42	5110/5110	---M--	200	added ('OK')	image/png	etag:%225af49588-13f6%22	http://ancientmessene.gr/images/menu/video_on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/video_on.png	(from http://ancientmessene.gr/)
12:34:42	36853/36853	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:44%20GMT	http://ancientmessene.gr/management.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/management.html	(from http://ancientmessene.gr/)
12:34:42	5253/5253	---M--	200	added ('OK')	image/png	etag:%225af4959f-1485%22	http://ancientmessene.gr/images/menu/video.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/video.png	(from http://ancientmessene.gr/)
12:34:43	18038/18038	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:45%20GMT	http://ancientmessene.gr/contests.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/contests.html	(from http://ancientmessene.gr/)
12:34:43	6318/6318	---M--	200	added ('OK')	image/png	etag:%225af49586-18ae%22	http://ancientmessene.gr/images/menu/menu10on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu10on.png	(from http://ancientmessene.gr/)
12:34:43	6637/6637	---M--	200	added ('OK')	image/png	etag:%225af49586-19ed%22	http://ancientmessene.gr/images/menu/menu10.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu10.png	(from http://ancientmessene.gr/)
12:34:43	6701/6701	---M--	200	added ('OK')	image/png	etag:%225af49586-1a2d%22	http://ancientmessene.gr/images/menu/menu11on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu11on.png	(from http://ancientmessene.gr/)
12:34:43	19244/19244	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:45%20GMT	http://ancientmessene.gr/newsletter.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/newsletter.html	(from http://ancientmessene.gr/)
12:34:44	7084/7084	---M--	200	added ('OK')	image/png	etag:%225af49586-1bac%22	http://ancientmessene.gr/images/menu/menu11.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu11.png	(from http://ancientmessene.gr/)
12:34:44	5472/5472	---M--	200	added ('OK')	image/png	etag:%225af49586-1560%22	http://ancientmessene.gr/images/menu/menu12on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu12on.png	(from http://ancientmessene.gr/)
12:34:44	19001/19001	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:46%20GMT	http://ancientmessene.gr/contact.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/contact.html	(from http://ancientmessene.gr/)
12:34:44	5661/5661	---M--	200	added ('OK')	image/png	etag:%225af49586-161d%22	http://ancientmessene.gr/images/menu/menu12.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu12.png	(from http://ancientmessene.gr/)
12:34:45	5503/5503	---M--	200	added ('OK')	image/png	etag:%225af49586-157f%22	http://ancientmessene.gr/images/menu/menu13on.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu13on.png	(from http://ancientmessene.gr/)
12:34:45	5650/5650	---M--	200	added ('OK')	image/png	etag:%225af49586-1612%22	http://ancientmessene.gr/images/menu/menu13.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/menu/menu13.png	(from http://ancientmessene.gr/)
12:34:45	32409/32409	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:47%20GMT	http://ancientmessene.gr/monuments_gallery.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/monuments_gallery.html	(from http://ancientmessene.gr/)
12:34:45	22758/22758	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Apr%202019%2009:34:47%20GMT	http://ancientmessene.gr/museum_gallery.php	E:/My%20Vault/ancientmessene/ancientmessene.gr/museum_gallery.html	(from http://ancientmessene.gr/)
12:34:47	4014/4014	---M--	200	added ('OK')	image/png	etag:%225af49575-fae%22	http://ancientmessene.gr/images/app_store.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/app_store.png	(from http://ancientmessene.gr/)
12:34:47	10107/10107	---M--	200	added ('OK')	image/png	etag:%225af4957e-277b%22	http://ancientmessene.gr/images/messene_app.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/messene_app.png	(from http://ancientmessene.gr/)
12:34:47	3747/3747	---M--	200	added ('OK')	image/png	etag:%225af49575-ea3%22	http://ancientmessene.gr/images/android_market.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/android_market.png	(from http://ancientmessene.gr/)
12:34:48	2280/2280	---M--	200	added ('OK')	image/png	etag:%225af49576-8e8%22	http://ancientmessene.gr/images/bg_content.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/bg_content.png	(from http://ancientmessene.gr/)
12:34:49	30383/30383	---M--	200	added ('OK')	image/png	etag:%225af49584-76af%22	http://ancientmessene.gr/images/monuments_gallery.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/monuments_gallery.png	(from http://ancientmessene.gr/)
12:34:51	37420/37420	---M--	200	added ('OK')	image/png	etag:%225af49585-922c%22	http://ancientmessene.gr/images/museum_gallery.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/museum_gallery.png	(from http://ancientmessene.gr/)
12:35:04	100356/100356	---M--	200	added ('OK')	image/png	etag:%225af49574-18804%22	http://ancientmessene.gr/images/ancientmessene_02.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_02.png	(from http://ancientmessene.gr/)
12:35:37	282997/282997	---M--	200	added ('OK')	image/png	etag:%225b2e4131-45175%22	http://ancientmessene.gr/content/slideshow/3.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/3.png	(from http://ancientmessene.gr/)
12:35:39	310411/310411	---M--	200	added ('OK')	image/png	etag:%225b2e412c-4bc8b%22	http://ancientmessene.gr/content/slideshow/2.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/2.png	(from http://ancientmessene.gr/)
12:35:39	314272/314272	---M--	200	added ('OK')	image/png	etag:%225b2e4100-4cba0%22	http://ancientmessene.gr/content/slideshow/1.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/1.png	(from http://ancientmessene.gr/)
12:35:54	311956/311956	---M--	200	added ('OK')	image/png	etag:%225b2e4136-4c294%22	http://ancientmessene.gr/content/slideshow/4.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/4.png	(from http://ancientmessene.gr/)
12:36:14	229081/229081	---M--	200	added ('OK')	image/png	etag:%225b2e413b-37ed9%22	http://ancientmessene.gr/content/slideshow/5.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/5.png	(from http://ancientmessene.gr/)
12:36:18	237435/237435	---M--	200	added ('OK')	image/png	etag:%225b2e4146-39f7b%22	http://ancientmessene.gr/content/slideshow/7.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/7.png	(from http://ancientmessene.gr/)
12:36:24	282471/282471	---M--	200	added ('OK')	image/png	etag:%225b2e4141-44f67%22	http://ancientmessene.gr/content/slideshow/6.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/6.png	(from http://ancientmessene.gr/)
12:36:59	402363/402363	---M--	200	added ('OK')	image/png	etag:%225b2e414e-623bb%22	http://ancientmessene.gr/content/slideshow/8.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/8.png	(from http://ancientmessene.gr/)
12:37:02	273236/273236	---M--	200	added ('OK')	image/png	etag:%225b2e4103-42b54%22	http://ancientmessene.gr/content/slideshow/10.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/10.png	(from http://ancientmessene.gr/)
12:37:10	343768/343768	---M--	200	added ('OK')	image/png	etag:%225b2e4155-53ed8%22	http://ancientmessene.gr/content/slideshow/9.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/9.png	(from http://ancientmessene.gr/)
12:37:11	288866/288866	---M--	200	added ('OK')	image/png	etag:%225b2e4108-46862%22	http://ancientmessene.gr/content/slideshow/11.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/11.png	(from http://ancientmessene.gr/)
12:37:45	209586/209586	---M--	200	added ('OK')	image/png	etag:%225b2e4118-332b2%22	http://ancientmessene.gr/content/slideshow/15.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/15.png	(from http://ancientmessene.gr/)
12:37:45	266995/266995	---M--	200	added ('OK')	image/png	etag:%225b2e4110-412f3%22	http://ancientmessene.gr/content/slideshow/13.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/13.png	(from http://ancientmessene.gr/)
12:37:51	255216/255216	---M--	200	added ('OK')	image/png	etag:%225b2e4114-3e4f0%22	http://ancientmessene.gr/content/slideshow/14.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/14.png	(from http://ancientmessene.gr/)
12:37:52	327948/327948	---M--	200	added ('OK')	image/png	etag:%225b2e410c-5010c%22	http://ancientmessene.gr/content/slideshow/12.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/12.png	(from http://ancientmessene.gr/)
12:38:20	211080/211080	---M--	200	added ('OK')	image/png	etag:%225b2e411c-33888%22	http://ancientmessene.gr/content/slideshow/16.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/16.png	(from http://ancientmessene.gr/)
12:38:20	846/846	---M--	200	added ('OK')	image/png	etag:%2234e-56bde8d8abdb1%22	http://ancientmessene.gr/images/ancientmessene_11.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_11.png	(from http://ancientmessene.gr/)
12:38:21	5597/5597	---M--	200	added ('OK')	image/jpeg	etag:%225b295171-15dd%22	http://ancientmessene.gr/content/sponsors/061918215441.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/061918215441.jpg	(from http://ancientmessene.gr/)
12:38:22	6192/6192	---M--	200	added ('OK')	image/jpeg	etag:%225b2e4158-1830%22	http://ancientmessene.gr/content/sponsors/100612151335.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151335.jpg	(from http://ancientmessene.gr/)
12:38:23	3679/3679	---M--	200	added ('OK')	image/jpeg	etag:%225b2e4159-e5f%22	http://ancientmessene.gr/content/sponsors/100612151349.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151349.jpg	(from http://ancientmessene.gr/)
12:38:23	196756/196756	---M--	200	added ('OK')	image/png	etag:%225b2e4127-30094%22	http://ancientmessene.gr/content/slideshow/19.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/19.png	(from http://ancientmessene.gr/)
12:38:24	1702/1702	---M--	200	added ('OK')	image/jpeg	etag:%225b2e4159-6a6%22	http://ancientmessene.gr/content/sponsors/100612151410.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151410.jpg	(from http://ancientmessene.gr/)
12:38:25	3572/3572	---M--	200	added ('OK')	image/jpeg	etag:%225b2e415a-df4%22	http://ancientmessene.gr/content/sponsors/100612151924.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151924.jpg	(from http://ancientmessene.gr/)
12:38:25	6635/6635	---M--	200	added ('OK')	image/jpeg	etag:%225b2e415a-19eb%22	http://ancientmessene.gr/content/sponsors/100612151829.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151829.jpg	(from http://ancientmessene.gr/)
12:38:25	217315/217315	---M--	200	added ('OK')	image/png	etag:%225b2e4124-350e3%22	http://ancientmessene.gr/content/slideshow/18.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/18.png	(from http://ancientmessene.gr/)
12:38:26	251095/251095	---M--	200	added ('OK')	image/png	etag:%225b2e4121-3d4d7%22	http://ancientmessene.gr/content/slideshow/17.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/slideshow/17.png	(from http://ancientmessene.gr/)
12:38:26	8609/8609	---M--	200	added ('OK')	image/jpeg	etag:%225b2e415b-21a1%22	http://ancientmessene.gr/content/sponsors/100612151930.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151930.jpg	(from http://ancientmessene.gr/)
12:38:26	575/575	---M--	200	added ('OK')	image/jpeg	etag:%2223f-56bde8d98fa58%22	http://ancientmessene.gr/images/bg.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/bg.jpg	(from http://ancientmessene.gr/styles.css)
12:38:26	8802/8802	---M--	200	added ('OK')	image/jpeg	etag:%225b2e415c-2262%22	http://ancientmessene.gr/content/sponsors/100612151935.jpg	E:/My%20Vault/ancientmessene/ancientmessene.gr/content/sponsors/100612151935.jpg	(from http://ancientmessene.gr/)
12:38:27	33708/33708	---MCZ	200	added ('OK')	text/html	etag:W/%225af49316-83ac%22	http://ancientmessene.gr/pie.htc	E:/My%20Vault/ancientmessene/ancientmessene.gr/pie.html	(from http://ancientmessene.gr/styles.css)
12:38:27	1027/1027	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22403-54e6283dde943%22	http://ancientmessene.gr/images/bg_bottom_left.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/bg_bottom_left.png	(from http://ancientmessene.gr/styles.css)
12:38:27	196/196	---M--	200	added ('OK')	image/png	etag:%22c4-56bde8d9adad4%22	http://ancientmessene.gr/images/bg_left.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/bg_left.png	(from http://ancientmessene.gr/styles.css)
12:38:28	1909/1909	---M--	200	added ('OK')	image/png	etag:%225af49575-775%22	http://ancientmessene.gr/images/ancientmessene_24.png	E:/My%20Vault/ancientmessene/ancientmessene.gr/images/ancientmessene_24.png	(from http://ancientmessene.gr/styles.css)
